Repository URL,Pull Request URL,PR Title,Total Interesting Keywords,"""Promise"" Occurrances","""Async"" Occurrances","""Await"" Occurrances",Files Changed,Lines Changed,PR Creation Date
https://api.github.com/repos/adfinis/timed-frontend,https://github.com/adfinis/timed-frontend/pull/583,fix: skip flaky test,37,0,11,26,1,4,2021-08-12T08:36:20Z
https://api.github.com/repos/medic/cht-core,https://github.com/medic/cht-core/pull/7388,Stabilize add new district e2e test.,37,11,6,20,6,41,2021-10-20T12:01:02Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/14694,test(functional): rewrite support tests using playwright,37,3,4,30,7,198,2022-12-27T18:51:27Z
https://api.github.com/repos/hashicorp/action-setup-enos,https://github.com/hashicorp/action-setup-enos/pull/26,"Fix enos download race condition, add validation workflow, update release workflow",37,3,13,21,10,279,2023-02-23T17:40:40Z
https://api.github.com/repos/jsaelhof/md4k,https://github.com/jsaelhof/md4k/pull/99,#96: intersection observer poster bug,37,0,9,28,8,82,2023-07-10T04:54:46Z
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/17389,Commented out flaky collections tests,37,0,14,23,1,154,2023-07-17T11:36:46Z
https://api.github.com/repos/BoltzExchange/boltz-backend,https://github.com/BoltzExchange/boltz-backend/pull/432,fix: race condition when setting invoices of swaps,37,0,17,20,3,72,2023-11-13T14:20:16Z
https://api.github.com/repos/HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP/pull/2059,"[PROD] Automate production deploy notifications, fix flaky test",37,0,5,32,7,393,2024-03-25T19:41:30Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/24741,fix: flaky test flaky `Request Queuing for Multiple Dapps and Txs on different networks. should switch to the dapps network automatically when handling sendTransaction calls`,37,0,4,33,1,3,2024-05-23T13:12:04Z
https://api.github.com/repos/webex/webex-js-sdk,https://github.com/webex/webex-js-sdk/pull/1222,Skip flaky tests,36,30,1,5,5,46,2019-06-25T14:51:49Z
https://api.github.com/repos/ampproject/amp-github-apps,https://github.com/ampproject/amp-github-apps/pull/824,[test-status] Deprecate/remove web UI and build-cop check,36,1,11,24,19,1164,2020-05-01T19:21:48Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/14127,Refactored Mocha setup to handle flaky tests,36,24,6,6,28,354,2020-09-04T13:59:02Z
https://api.github.com/repos/hyper63/hyper-adapter-sqs,https://github.com/hyper63/hyper-adapter-sqs/pull/39,fix: catch race condition between listing keys and fetching each object #38,36,6,9,21,3,69,2022-04-04T01:14:53Z
https://api.github.com/repos/BrightspaceUI/core,https://github.com/BrightspaceUI/core/pull/3434,fix: Flaky list-controls visual diff,36,3,9,24,1,9,2023-03-24T16:25:45Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/3927,PROF-8850: Add diagnostic to flaky test,36,2,20,14,1,62,2024-01-04T11:40:44Z
https://api.github.com/repos/platformatic/undici-oidc-interceptor,https://github.com/platformatic/undici-oidc-interceptor/pull/6,Refactor error handling and bring code coverage to 100%,36,2,16,18,7,200,2024-02-02T12:10:14Z
https://api.github.com/repos/krzysztofequativ/amphtml,https://github.com/krzysztofequativ/amphtml/pull/5,Sadr 5675,36,9,27,0,2,77,2024-04-09T15:31:54Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/39965,✨[amp-ad smartadserver] Include consent data in iframe name,36,9,27,0,2,77,2024-04-17T07:59:48Z
https://api.github.com/repos/krzysztofequativ/amphtml,https://github.com/krzysztofequativ/amphtml/pull/6,Sadr 5675,36,9,27,0,2,77,2024-04-22T20:19:31Z
https://api.github.com/repos/appknox/irene,https://github.com/appknox/irene/pull/1437,flaky test fixes,36,0,17,19,9,21,2024-08-19T13:30:01Z
https://api.github.com/repos/bpmn-io/bpmn-to-image,https://github.com/bpmn-io/bpmn-to-image/pull/47,chore: update dependency del to v8,36,0,18,18,4,415,2024-10-08T01:29:55Z
strapi/strapi,https://github.com/strapi/strapi/pull/22829,fix: flaky tests,36,0,9,27,9,374,2025-02-07T11:47:24Z
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/1865,[BUGFIX] Ne pas tenter de créer un utilisateur dont le samlId existe déjà en base (PIX-1251).,35,0,15,20,2,24,2020-09-10T14:34:54Z
https://api.github.com/repos/GoogleCloudPlatform/nodejs-getting-started,https://github.com/GoogleCloudPlatform/nodejs-getting-started/pull/445,build: add exponential backoff strategy for flaky tests,35,4,8,23,2,61,2021-02-12T01:30:32Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/7228,Fix flaky postgres test,35,0,6,29,3,15,2021-02-25T20:48:41Z
https://api.github.com/repos/newhighsco/chipset,https://github.com/newhighsco/chipset/pull/622,chore(deps): update jest monorepo (major),35,4,15,16,10,1213,2021-05-25T11:52:52Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35273,✅  ♻️  Reduce default e2e test timeout,35,2,5,28,13,42,2021-07-16T22:05:39Z
https://api.github.com/repos/adobe/helix-onedrive-support,https://github.com/adobe/helix-onedrive-support/pull/197,Support conflict behaviour,35,0,17,18,3,34,2021-10-08T08:11:00Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/36588,Tools Panel: Fix race conditions caused by conditionally displayed ToolsPanelItems,35,0,16,19,6,499,2021-11-17T23:02:54Z
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/4180,[BUGFIX] Erreur 500 lorsqu'on retente une compétence (PIX-4526),35,0,15,20,6,63,2022-03-09T10:07:33Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/12757,Fixes issue with swapping primary emails and unblock code,35,29,3,3,8,105,2022-05-04T14:49:52Z
https://api.github.com/repos/serverless/dashboard,https://github.com/serverless/dashboard/pull/201,CI & Test fixes,35,1,8,26,3,70,2022-09-16T15:47:44Z
https://api.github.com/repos/ldbv-by/bav4,https://github.com/ldbv-by/bav4/pull/1447,ChipsContainer: fix flaky test,35,0,17,18,1,37,2023-02-09T07:03:51Z
https://api.github.com/repos/BrightspaceUI/core,https://github.com/BrightspaceUI/core/pull/3533,fix: Event subscription before registry is ready,35,0,13,22,4,144,2023-04-19T03:47:05Z
https://api.github.com/repos/codecrafters-io/frontend,https://github.com/codecrafters-io/frontend/pull/1761,Fix race condition causing blank feedback explanations,35,1,4,30,3,11,2024-05-23T12:54:37Z
https://api.github.com/repos/godaddy/gasket,https://github.com/godaddy/gasket/pull/144,Fix missing await,34,12,11,11,3,20,2020-02-06T22:45:40Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32950,✅ [`amp-delight-player`] Add more unit tests to improve coverage.,34,1,16,17,1,303,2021-02-26T06:06:05Z
https://api.github.com/repos/preactjs/wmr,https://github.com/preactjs/wmr/pull/594,(preact-iso): register link click handler immediately to prevent race condition,34,1,8,25,3,9,2021-05-05T20:20:00Z
https://api.github.com/repos/Automattic/wp-calypso,https://github.com/Automattic/wp-calypso/pull/53460,ci(e2e): Skip flaky test,34,0,8,26,1,7,2021-06-07T12:06:06Z
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/3490,[BUGFIX] Force une valeur pour eviter un flaky test (PIX-3471),34,0,12,22,1,3,2021-09-15T09:24:44Z
https://api.github.com/repos/miguelcobain/ember-css-transitions,https://github.com/miguelcobain/ember-css-transitions/pull/114,Fix flaky tests,34,2,8,24,1,16,2022-11-16T22:02:22Z
https://api.github.com/repos/elementor/elementor,https://github.com/elementor/elementor/pull/22513,Internal: Lightbox image captions aligned centre - flaky test [ED-10813],34,0,4,30,1,9,2023-05-22T09:42:50Z
https://api.github.com/repos/Boykin-Tomita-Rodriguez-and-Associates/bugaboo,https://github.com/Boykin-Tomita-Rodriguez-and-Associates/bugaboo/pull/21,Consolidate tests into a single index.test.js file,34,0,11,23,2,26,2024-02-15T19:09:28Z
https://api.github.com/repos/Helioviewer-Project/helioviewer.org,https://github.com/Helioviewer-Project/helioviewer.org/pull/612,Add awaits to expects. Wait for load in hello_helioviewer,34,0,2,32,3,98,2024-09-16T17:47:36Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40213,Fix: Rename CloseWatcher.signalClose to CloseWatched.requestClose,34,9,10,15,4,101,2024-12-27T19:05:59Z
https://api.github.com/repos/Nozbe/WatermelonDB,https://github.com/Nozbe/WatermelonDB/pull/534,Fix observeWithColumns glitches,33,0,6,27,9,616,2019-10-21T06:44:38Z
https://api.github.com/repos/vaadin/web-components,https://github.com/vaadin/web-components/pull/25,Skip flaky tests in Firefox and WebKit,33,1,12,20,2,8,2021-01-19T18:51:18Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/7213,Ensure pushStatus is properly running,33,33,0,0,3,18,2021-02-20T20:22:56Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37016,Support lazy loading for Vimeo and JW Player,33,1,15,17,6,150,2021-11-19T22:18:17Z
https://api.github.com/repos/FlowFuse/flowfuse,https://github.com/FlowFuse/flowfuse/pull/1063,Fix intermittently failing async project creation test,33,1,9,23,2,6,2022-10-12T15:33:00Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/2752,Reduce flaky tests,33,11,11,11,11,295,2023-02-01T17:05:02Z
https://api.github.com/repos/medic/cht-core,https://github.com/medic/cht-core/pull/8492,fix(#8414): sms gateway test flakiness,33,0,7,26,2,47,2023-08-28T02:05:01Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/57016,Fix flaky Navigation focus mode test,33,0,6,27,1,42,2023-12-13T11:05:28Z
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/8133,[BUGFIX] Corrige le nettoyage intempestif de caractères lors de la recherche sur PixAdmin (PIX-11386),33,0,9,24,21,386,2024-02-21T18:18:11Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/23301,test: improve request queuing e2e methods,33,0,3,30,1,47,2024-03-04T23:49:37Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25316,fix: flaky test `should not prevent network requests to basic functionality endpoints when the basica functionality toggle is on`,33,0,5,28,1,9,2024-06-14T11:11:06Z
https://api.github.com/repos/MattyQ/bootstrap,https://github.com/MattyQ/bootstrap/pull/1,Accessibility update tooltip.js tests,32,0,32,0,1,12,2019-05-29T19:12:16Z
https://api.github.com/repos/sequelize/sequelize,https://github.com/sequelize/sequelize/pull/12165,test(cls): fix flaky test and remove relevant tracing code,32,8,11,13,4,76,2020-04-24T17:35:25Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/31413,✨ Replace variables in <amp-onetap-google> URL,32,4,10,18,2,329,2020-12-03T18:08:19Z
https://api.github.com/repos/adobe/aio-tvm,https://github.com/adobe/aio-tvm/pull/40,Fix for CosmosDB race conditions that resulted in intermittent 500s,32,0,18,14,4,291,2020-12-07T18:49:32Z
https://api.github.com/repos/karma-runner/karma-coverage,https://github.com/karma-runner/karma-coverage/pull/463,fix: race condition between the Karma shutdown and coverage writing,32,0,16,16,2,76,2022-01-19T17:54:33Z
https://api.github.com/repos/usdigitalresponse/arpa-reporter,https://github.com/usdigitalresponse/arpa-reporter/pull/95,Disable flaky test suite,32,3,10,19,1,4,2022-02-22T00:30:56Z
https://api.github.com/repos/sequelize/sequelize,https://github.com/sequelize/sequelize/pull/16263,meta(mssql): fix flaky test by not using bulkCreate,32,1,7,24,1,10,2023-07-13T18:41:26Z
https://api.github.com/repos/google/site-kit-wp,https://github.com/google/site-kit-wp/pull/7872,Fix flaky js test,32,1,14,17,6,105,2023-11-14T13:57:40Z
https://api.github.com/repos/stjude/proteinpaint,https://github.com/stjude/proteinpaint/pull/1237,improve the race condition tests,32,3,10,19,2,50,2024-01-26T04:29:30Z
https://api.github.com/repos/di-sukharev/opencommit,https://github.com/di-sukharev/opencommit/pull/316,test: ✅ add the first E2E test and configuration to CI,32,0,3,29,17,8005,2024-03-24T09:35:53Z
marko-js/marko,https://github.com/marko-js/marko/pull/2226,fix: issue with ooo stream with and io stream followed by ooo stream,32,20,6,6,21,85,2024-05-10T18:23:18Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25466,fix: flaky test `vault-decryption` due to autodetect NFT and tokens overlaying modals,32,2,5,25,3,11,2024-06-21T14:07:45Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25997,fix: `vault-decryption` test since the order of announcement modals changed,32,2,5,25,1,14,2024-07-22T09:17:39Z
https://api.github.com/repos/digital-land/submit,https://github.com/digital-land/submit/pull/340,OrganisationsController - changes,32,0,16,16,8,890,2024-08-28T09:31:07Z
https://api.github.com/repos/Real-Dev-Squad/website-backend,https://github.com/Real-Dev-Squad/website-backend/pull/2369,Fix flaky test present in PR[2335],32,0,13,19,1,2,2025-01-25T20:15:35Z
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team15,https://github.com/cs4218/cs4218-2420-ecom-project-team15/pull/21,Fix flaky test,32,0,12,20,1,299,2025-03-23T14:48:31Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/36027,fix flaky tests,32,0,25,7,7,250,2025-04-23T10:33:06Z
https://api.github.com/repos/MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2536,Make errors and their messages more accurate and helpful,31,1,1,0,14,364,2019-09-30T19:57:42Z
https://api.github.com/repos/sindresorhus/get-port,https://github.com/sindresorhus/get-port/pull/36,Fix in-process race condition,31,2,10,19,3,65,2019-11-24T19:21:16Z
sindresorhus/get-port,https://github.com/sindresorhus/get-port/pull/36,Fix in-process race condition,31,2,10,19,3,65,2019-11-24T19:21:16Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/33894,"✨  [amp-render] implement xssi-prefix, sub-object and refresh support",31,3,11,17,4,113,2021-04-19T17:05:21Z
https://api.github.com/repos/facebook/lexical,https://github.com/facebook/lexical/pull/279,Add editing hashtags to flaky tests,31,0,3,28,1,128,2021-04-26T23:12:44Z
https://api.github.com/repos/foundryvtt-dcc/dcc,https://github.com/foundryvtt-dcc/dcc/pull/268,Release v0.29.0,31,0,7,24,29,877,2021-07-12T15:39:02Z
https://api.github.com/repos/Vonage/vivid,https://github.com/Vonage/vivid/pull/1084,test(textfield): flaky test simplified,31,0,9,22,1,84,2021-10-06T15:07:55Z
https://api.github.com/repos/becca-bailey/amphtml,https://github.com/becca-bailey/amphtml/pull/1,Date picker bento,31,20,5,6,30,324,2021-12-17T21:19:01Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/43710,Fix asserting Post Format without opening the document settings sidebar,31,0,7,24,1,2,2022-08-30T14:10:52Z
https://api.github.com/repos/anchore/scan-action,https://github.com/anchore/scan-action/pull/249,chore: address test flakes,31,1,15,15,5,19,2023-11-20T13:36:09Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/57092,e2e: Try to fix flaky font-library test,31,0,8,23,1,10,2023-12-15T05:15:13Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9015,test: Fix flaky tests for comment in MongoDB query,31,0,7,24,1,24,2024-03-14T15:46:01Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25055,fix: flaky test `vault-decryption-chrome` due to new announcement,31,2,5,24,1,7,2024-06-05T10:05:15Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25443,fix: flaky test `vault-decrypt` by removing driver navigate to open a new window,31,2,5,24,2,7,2024-06-20T15:34:10Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25774,Chore: cherry pick PR for flaky test vault-decrypt,31,2,5,24,2,7,2024-07-11T15:28:50Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/26111,fix: Flaky test `4byte setting `,31,0,4,27,1,5,2024-07-25T01:59:07Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/27599,fix: flaky test `Block Explorer links to the token tracker in the explorer`,31,0,6,25,1,71,2024-10-03T10:30:32Z
